Recency,Frequency,Monetary,Returns,CustomerID,Country
213,0,101.87,0,14988,United Kingdom
24,62.33333333,148.9,1,15489,United Kingdom
110,12.375,208.8,0,14364,United Kingdom
213,0,12.62,0,16006,United Kingdom
66,24.16666667,180.36,1,16184,United Kingdom
31,60.33333333,246.56,0,17932,United Kingdom
24,37.2,166.67,1,18221,United Kingdom
213,0,717.22,1,12590,Germany
26,93.5,51.1,1,14853,United Kingdom
27,92.5,48.66,1,17658,United Kingdom
52,80,236.59,0,17764,United Kingdom
69,71.5,295.48,0,14651,United Kingdom
213,0,29.24,1,14000,United Kingdom
47,83,184.38,0,13601,United Kingdom
17,14.61538462,4419.59,6,12757,Portugal
213,0,91.94,0,17970,United Kingdom
212,0,31.5,0,12770,Japan
58,51.33333333,218.24,1,15826,United Kingdom
5,68.33333333,644.97,0,15907,United Kingdom
9,50.25,129.21,0,12695,France
23,47,60.7,2,14342,United Kingdom
212,0,139.84,0,14873,United Kingdom
210,0,28.35,0,14689,United Kingdom
56,51,145,0,15440,United Kingdom
5,20.1,327.79,1,16076,United Kingdom
210,0,47.42,0,15333,United Kingdom
7,40,401.25,2,16283,United Kingdom
210,0,46.26,0,17263,United Kingdom
14,32.16666667,401.6,0,16877,United Kingdom
40,42.25,268.14,3,12674,France
6,101,112.27,1,16642,United Kingdom
86,61.5,23.22,0,12871,United Kingdom
80,42.66666667,176.43,1,14038,United Kingdom
209,0,53.31,0,14489,United Kingdom
209,0,44.2,0,14888,United Kingdom
60,74,233.96,1,17190,United Kingdom
19,31.16666667,217.9,1,13456,United Kingdom
87,60.5,41.48,0,17898,United Kingdom
208,0,35.68,0,13976,United Kingdom
20,62.33333333,85.97,0,16139,United Kingdom
67,46.66666667,207.73,1,15730,United Kingdom
75,18.57142857,240.03,0,16266,United Kingdom
9,99,323.67,0,15123,United Kingdom
163,22,153.57,0,17505,United Kingdom
207,0,88.43,0,12690,France
2,102,4.98,1,16446,United Kingdom
207,0,28.67,0,17556,United Kingdom
7,39.6,658.83,0,14583,United Kingdom
12,17.27272727,474.86,2,16818,United Kingdom
207,0,148.58,0,13572,United Kingdom
200,3.5,118.53,1,14009,United Kingdom
13,64.33333333,139.22,0,13258,United Kingdom
100,35.33333333,35.86,0,14463,United Kingdom
97,54.5,165.61,0,13192,United Kingdom
5,28.57142857,612.11,0,16987,United Kingdom
6,100,177.98,0,13417,United Kingdom
87,39.66666667,229.9,0,17047,United Kingdom
19,46.75,124.3,0,15116,United Kingdom
18,37.4,272.72,1,17469,United Kingdom
171,17.5,45.51,0,16647,United Kingdom
47,79.5,169.63,1,15630,United Kingdom
206,0,26.15,0,17245,United Kingdom
25,60,69.68,0,16008,United Kingdom
206,0,21.32,0,17871,United Kingdom
80,62.5,83.98,0,13529,United Kingdom
16,63,197.6,0,12620,France
28,88.5,98.23,0,15599,United Kingdom
10,19.2,785.95,0,16813,United Kingdom
14,47.5,181.34,1,14859,United Kingdom
23,45.25,163.44,3,16463,United Kingdom
45,80,244.22,1,15791,United Kingdom
11,38.6,434.45,2,13658,United Kingdom
206,0,73.23,0,13887,United Kingdom
206,0,24.3,0,12353,Bahrain
20,92.5,47.02,0,14551,United Kingdom
40,82.5,37.38,1,17166,United Kingdom
135,35,66.26,0,17926,United Kingdom
205,0,14.95,0,13391,United Kingdom
205,0,22.6,0,17455,United Kingdom
24,60,163.03,1,13308,United Kingdom
170,11.33333333,14.84,2,13856,United Kingdom
205,0,209.81,0,13243,United Kingdom
105,24.75,118.24,1,15095,United Kingdom
205,0,10.5,0,18048,United Kingdom
44,52.33333333,104.55,0,18287,United Kingdom
34,56.33333333,85.97,0,18150,United Kingdom
74,64.5,41.84,1,16690,United Kingdom
75,32,324.8,0,13555,United Kingdom
9,64.33333333,82.94,1,16038,United Kingdom
72,65.5,38.19,0,13972,United Kingdom
203,0,23.4,0,13227,United Kingdom
12,95,47.89,0,13657,United Kingdom
203,0,41.59,0,17176,United Kingdom
91,27.5,189.76,1,14837,United Kingdom
189,6.5,1.3,0,14682,United Kingdom
32,85.5,154.06,0,14921,United Kingdom
26,43.75,140.39,2,16341,United Kingdom
203,0,71.16,0,14647,United Kingdom
98,34.33333333,209.32,1,12710,Germany
203,0,115.82,0,15292,United Kingdom
203,0,36.3,0,15705,United Kingdom
202,0,282.72,0,13339,United Kingdom
191,5.5,110.9,0,13885,United Kingdom
54,49.33333333,457.91,0,12360,Austria
14,62.33333333,216.02,0,13546,United Kingdom
202,0,0.85,0,17715,United Kingdom
59,71.5,142.63,0,18160,United Kingdom
10,38.2,178.76,1,15434,United Kingdom
116,42.5,125.94,0,15734,United Kingdom
202,0,115.46,0,13737,United Kingdom
58,28.2,244.89,1,13213,United Kingdom
110,45.5,110.53,0,18018,United Kingdom
201,0,41.13,0,15314,United Kingdom
31,56,87.33,1,17521,United Kingdom
201,0,27.93,0,15042,United Kingdom
54,0,16.87,1,12863,United Kingdom
156,21.5,51.15,0,16091,United Kingdom
2,14.84615385,972.15,6,15804,United Kingdom
23,59,313.6,0,14593,United Kingdom
10,63.33333333,17.22,1,14287,United Kingdom
200,0,107.35,1,16763,United Kingdom
200,0,1.79,0,14705,United Kingdom
10,26.85714286,535.62,0,12562,France
149,25,253.87,0,12815,Poland
26,43,43.04,0,14522,United Kingdom
200,0,58.39,0,16448,United Kingdom
171,6.75,351.41,1,14584,United Kingdom
199,0,61.6,0,12974,United Kingdom
75,62,171.1,1,12987,United Kingdom
199,0,265.9,0,14816,United Kingdom
188,5,73.81,0,15852,United Kingdom
82,58,147.54,0,16624,United Kingdom
167,15.5,94.8,1,12493,France
83,28.75,137.82,1,18232,United Kingdom
116,6.583333333,279.95,1,18073,United Kingdom
20,59.33333333,274.59,0,16369,United Kingdom
198,0,37.87,0,14280,United Kingdom
198,0,0.72,0,13135,United Kingdom
17,36.2,239.01,0,17345,United Kingdom
198,0,144.77,0,16275,United Kingdom
163,17.5,113.06,2,14338,United Kingdom
150,23.5,147.32,0,15402,United Kingdom
59,69,191.63,0,12876,Belgium
198,0,4.15,0,16323,United Kingdom
196,0,118.09,0,12426,Germany
62,67,214.68,0,14451,United Kingdom
182,4.333333333,296.43,0,14823,United Kingdom
196,0,50.21,0,15897,United Kingdom
196,0,78.32,0,17051,United Kingdom
196,0,34.75,0,15925,United Kingdom
11,60.66666667,79.96,0,12787,Netherlands
27,83.5,66.76,0,15863,United Kingdom
194,0,83.8,0,16483,United Kingdom
194,0,89.17,0,13398,United Kingdom
194,0,18.72,0,13070,United Kingdom
66,63.5,53.69,0,14819,United Kingdom
194,0,82.92,0,12790,Netherlands
20,86.5,70.68,0,15163,United Kingdom
73,40,509.86,1,18204,United Kingdom
24,84.5,33.07,0,15124,United Kingdom
31,32.2,1398.42,4,12473,Germany
41,50.33333333,100.05,0,16969,United Kingdom
13,90,81.18,0,14597,United Kingdom
51,70.5,36.4,0,13917,United Kingdom
193,0,75.01,0,13062,United Kingdom
175,8.5,82.18,1,16484,United Kingdom
31,80.5,201.53,0,15184,United Kingdom
31,32,46.15,0,18135,United Kingdom
192,0,83.1,0,14453,United Kingdom
192,0,21.65,2,17900,United Kingdom
16,24.71428571,816.46,0,13437,United Kingdom
30,32,668.18,1,12517,Germany
192,0,93.6,0,16529,United Kingdom
192,0,57.74,1,17531,United Kingdom
59,66,44.3,1,16239,United Kingdom
90,33.33333333,43.5,0,14500,United Kingdom
191,0,73.47,0,16117,United Kingdom
126,32,69.87,0,13248,United Kingdom
191,0,23.95,0,16967,United Kingdom
191,0,28.8,0,15405,United Kingdom
191,0,1.24,0,16659,United Kingdom
32,22.28571429,665.83,0,16880,United Kingdom
7,25.85714286,296.46,2,13435,United Kingdom
25,54.33333333,137.11,1,13131,United Kingdom
150,19.5,54.53,0,14891,United Kingdom
6,36.2,53.09,0,16682,United Kingdom
3,26,727.96,0,15453,United Kingdom
189,0,23.4,0,16963,United Kingdom
189,0,21.25,0,13682,United Kingdom
11,13.15384615,941.72,3,15152,United Kingdom
96,30.66666667,17.05,0,15462,United Kingdom
24,40.75,705.69,0,12449,Belgium
160,14.5,211.7,0,15349,United Kingdom
188,0,40.84,0,16849,United Kingdom
188,0,63,1,12802,Netherlands
11,58.66666667,143.58,1,15073,United Kingdom
24,54.33333333,109.92,0,16298,United Kingdom
93,47,151.35,0,12535,France
124,31.5,192.97,2,18248,United Kingdom
188,0,42.98,0,15386,United Kingdom
118,34.5,241.24,0,17252,United Kingdom
188,0,27.05,0,14542,United Kingdom
40,73.5,92.63,0,16825,United Kingdom
23,40.5,351.38,1,12380,Belgium
187,0,15.93,1,18072,United Kingdom
33,51,67.05,0,13643,United Kingdom
4,60.66666667,141.65,1,15969,United Kingdom
61,62.5,9.15,0,13283,United Kingdom
30,52,307.52,0,17015,United Kingdom
187,0,140.92,0,14375,United Kingdom
187,0,109.94,0,17124,United Kingdom
187,0,11.82,0,17987,United Kingdom
187,0,57.2,0,13395,United Kingdom
24,40.25,353.32,5,17828,Malta
18,42,412.18,0,15743,United Kingdom
45,70.5,2.55,0,17414,United Kingdom
186,0,67.46,0,14622,United Kingdom
186,0,71.14,1,15609,United Kingdom
77,36,137.01,0,14561,United Kingdom
79,35.66666667,67.77,0,16872,United Kingdom
3,45.25,205.83,1,16358,United Kingdom
31,51,240.38,2,15238,United Kingdom
186,0,48.31,1,13466,United Kingdom
19,55.33333333,373.55,0,17360,United Kingdom
3,45,274.38,1,13510,United Kingdom
24,80.5,261.14,1,12406,Denmark
185,0,19.55,0,14241,United Kingdom
4,16.09090909,343.55,1,14132,United Kingdom
11,34.4,450.51,0,14963,United Kingdom
59,62.5,152.86,2,17169,United Kingdom
38,73,90.76,0,15252,United Kingdom
81,25.75,343.54,1,17731,United Kingdom
185,0,79.53,0,16113,United Kingdom
72,56,144.36,0,12694,France
19,23.14285714,135.31,0,16107,United Kingdom
67,38.66666667,68.56,0,17483,United Kingdom
26,39.25,121.48,0,15679,United Kingdom
184,0,9.3,0,13686,United Kingdom
184,0,10.67,1,16581,United Kingdom
24,31.8,20.19,0,15267,United Kingdom
184,0,51.77,0,17234,United Kingdom
24,53.33333333,283.36,0,17797,United Kingdom
184,0,123.67,0,16614,United Kingdom
80,34.33333333,389.62,4,12409,Switzerland
28,39,407.31,1,15411,United Kingdom
10,24.42857143,556.92,0,14178,United Kingdom
184,0,1303.95,2,15098,United Kingdom
182,0,39.36,0,18281,United Kingdom
21,80.5,177.97,0,14984,United Kingdom
79,51,70.87,0,12516,Germany
140,20.5,295.68,0,17265,United Kingdom
42,46.66666667,122.75,0,13617,United Kingdom
110,36,85.91,0,17242,United Kingdom
33,49,242.92,1,17289,United Kingdom
41,70.5,92.51,0,16018,United Kingdom
13,18.33333333,926.51,0,14704,United Kingdom
3,17.5,504.94,2,16794,United Kingdom
52,64.5,206.46,0,13761,United Kingdom
61,40,411.95,2,13517,United Kingdom
181,0,40.09,1,13936,United Kingdom
77,25.75,84.05,0,16342,United Kingdom
88,23.25,182.56,1,14177,United Kingdom
181,0,42.27,0,12732,France
32,37,218.02,0,16205,United Kingdom
74,35.66666667,267.73,0,15036,United Kingdom
16,82,140.73,0,13589,United Kingdom
6,58,123.8,1,17579,United Kingdom
181,0,316.64,0,15069,United Kingdom
181,0,27.79,0,17349,United Kingdom
181,0,3.47,0,13080,United Kingdom
181,0,58.5,0,13663,United Kingdom
5,28.83333333,437.26,0,14503,United Kingdom
69,27.25,118.67,1,16774,United Kingdom
32,20.71428571,482.33,2,13384,United Kingdom
12,41.5,121.01,0,17101,United Kingdom
48,43.33333333,16.29,1,14997,United Kingdom
19,80,51.36,0,17155,United Kingdom
179,0,110.23,1,12809,Portugal
179,0,134.44,0,16461,United Kingdom
179,0,118.83,1,13343,United Kingdom
108,35.5,147.14,0,12624,France
179,0,12.38,0,18165,United Kingdom
179,0,38.25,0,17536,United Kingdom
130,16,251.41,0,16324,United Kingdom
13,16.1,464.68,4,17651,United Kingdom
179,0,69.98,0,14222,United Kingdom
178,0,70.19,0,15585,United Kingdom
2,24.71428571,228.47,4,17490,United Kingdom
178,0,37.75,1,16739,United Kingdom
178,0,11.95,0,16276,United Kingdom
37,20,77.79,2,17193,United Kingdom
178,0,46.95,0,16257,United Kingdom
23,38.5,130.15,0,14285,United Kingdom
121,28,93.73,0,17642,United Kingdom
97,40,256.15,0,12816,Poland
178,0,57.3,1,13826,United Kingdom
25,30.2,98.8,0,13575,United Kingdom
9,84,33.1,1,17157,United Kingdom
12,82.5,74.84,0,16852,United Kingdom
178,0,88.95,0,15219,United Kingdom
45,66.5,60.66,0,15014,United Kingdom
31,48.66666667,116.09,0,14765,United Kingdom
24,37.75,294.24,1,16869,United Kingdom
175,0,13.02,0,15909,United Kingdom
175,0,13.46,0,13618,United Kingdom
175,0,25.85,0,16050,United Kingdom
175,0,21.83,0,17879,United Kingdom
16,22.28571429,119.5,1,17562,United Kingdom
158,5.333333333,148.14,0,15334,United Kingdom
158,8.5,12.94,0,12450,Spain
175,0,132.05,0,13568,United Kingdom
23,37.5,93.46,0,14820,United Kingdom
13,22.71428571,604.66,0,16744,United Kingdom
174,0.5,252.28,1,15700,United Kingdom
13,39.75,92.72,0,17299,United Kingdom
175,0,80.95,0,12837,United Kingdom
175,0,149.34,0,15076,United Kingdom
149,8.333333333,883.9,0,17444,Canada
174,0,94.68,0,15921,United Kingdom
14,53,228.74,0,15747,United Kingdom
60,56.5,52.95,1,15840,United Kingdom
174,0,91.46,0,15016,United Kingdom
41,16.25,819.34,7,14808,United Kingdom
20,77,222.12,0,12904,United Kingdom
174,0,176.79,0,15825,United Kingdom
44,25.6,1139.49,0,12432,Norway
174,0,1.25,0,15389,United Kingdom
174,0,12.87,0,15280,United Kingdom
23,49.66666667,241.3,1,17159,United Kingdom
39,21.83333333,41.28,1,12830,United Kingdom
173,0,186.45,0,15507,United Kingdom
52,60.5,306.65,0,18252,United Kingdom
173,0,84.23,0,16526,United Kingdom
133,19.5,43.81,0,17695,United Kingdom
80,46.5,74.87,2,12930,United Kingdom
10,81,48.7,0,14960,United Kingdom
23,29.8,1119.13,0,12444,Norway
173,0,44.71,0,17960,United Kingdom
173,0,34.71,0,15412,United Kingdom
65,0,38.97,2,13763,United Kingdom
12,53.33333333,8.38,0,12798,Japan
53,59.5,305.42,0,13849,United Kingdom
172,0,26.75,0,16114,United Kingdom
151,10,28.34,2,13420,United Kingdom
9,81.5,147.24,0,13780,United Kingdom
172,0,42.49,0,17877,United Kingdom
172,0,43.38,0,16247,United Kingdom
172,0,136.01,0,15041,United Kingdom
83,44,114.65,1,12379,Belgium
171,0,17.9,0,16287,United Kingdom
10,26.5,130.22,2,12919,United Kingdom
171,0,53.24,0,15130,United Kingdom
9,19.75,565.7,2,12704,Finland
74,24,46.1,0,17370,United Kingdom
171,0,91.05,0,17709,United Kingdom
18,38.25,88.86,1,15253,United Kingdom
171,0,47.73,1,13300,United Kingdom
19,50.66666667,215.36,0,17759,United Kingdom
19,76,129.72,1,12465,Belgium
76,31,165.54,0,12412,Denmark
30,46.33333333,206.13,2,12697,Sweden
171,0,15.25,0,13937,United Kingdom
4,41.25,324.41,0,12615,France
21,74,151.69,0,15850,United Kingdom
16,77,64.22,0,15186,United Kingdom
129,20,13.71,1,13791,United Kingdom
168,0,44,0,14795,United Kingdom
10,52.33333333,403.92,0,17768,United Kingdom
14,77,111.52,0,18112,United Kingdom
168,0,33.6,0,12548,Spain
9,26,45.98,0,17386,United Kingdom
156,5.5,166.61,0,14104,United Kingdom
167,0,62,0,17110,United Kingdom
30,33.75,346.37,1,13895,United Kingdom
166,0,11.3,0,16545,United Kingdom
30,45,16.82,0,16671,United Kingdom
166,0,4.25,0,14351,United Kingdom
165,0,3.18,0,17391,United Kingdom
17,74,87.96,0,16824,United Kingdom
7,17.11111111,127.83,0,17750,United Kingdom
6,79.5,464.55,0,16200,United Kingdom
76,10.625,251.59,4,17997,United Kingdom
40,41.66666667,196.23,0,14383,United Kingdom
40,41.33333333,42.35,0,13461,United Kingdom
165,0,22.7,0,17408,United Kingdom
165,0,92.69,0,15537,United Kingdom
165,0,31.05,0,14327,United Kingdom
44,14.75,653.26,2,17837,United Kingdom
164,0,83.42,0,12424,Australia
164,0,31.05,0,15578,United Kingdom
25,34.25,381.24,1,15584,United Kingdom
164,0,16.14,1,13745,United Kingdom
163,0,35.52,1,16498,United Kingdom
164,0,24.2,0,17891,United Kingdom
163,0,15.95,0,17123,United Kingdom
142,6.333333333,41.89,0,16866,United Kingdom
137,12.5,139.24,0,13730,United Kingdom
73,29.66666667,61.39,0,16589,United Kingdom
163,0,45.58,0,12922,United Kingdom
24,34.25,298.25,0,16009,United Kingdom
126,17.5,5.51,0,14053,United Kingdom
161,0,29.47,0,17939,United Kingdom
140,6.666666667,32.27,0,17312,United Kingdom
161,0,142.1,0,13833,United Kingdom
161,0,76.3,0,17899,United Kingdom
161,0,37.93,0,15007,United Kingdom
160,0,24.49,0,17464,United Kingdom
74,42.5,241.34,0,18265,United Kingdom
160,0,11.4,0,16344,United Kingdom
159,0,124.93,2,13338,United Kingdom
47,37,4.15,0,17024,United Kingdom
24,45,209.55,1,14034,United Kingdom
159,0,87.08,0,18203,United Kingdom
17,71,93.71,0,16616,United Kingdom
159,0,41.08,0,16338,United Kingdom
159,0,47.72,0,17046,United Kingdom
61,48.5,124.39,3,13109,United Kingdom
158,0,33.21,0,16829,United Kingdom
124,11,9.52,2,13217,United Kingdom
136,11,113.34,0,14002,United Kingdom
158,0,38.07,0,12977,United Kingdom
157,0,111.9,0,13291,United Kingdom
157,0,106.64,0,13583,United Kingdom
5,21.14285714,160.13,0,16929,United Kingdom
58,33,91.7,0,17892,United Kingdom
55,20.2,228.15,2,15505,United Kingdom
157,0,127.15,0,14459,United Kingdom
157,0,36.28,0,18013,United Kingdom
19,34,165.44,0,13681,United Kingdom
157,0,88.29,0,13699,United Kingdom
9,29.2,362.95,2,14493,United Kingdom
80,25.33333333,200.79,0,13486,United Kingdom
157,0,12.75,0,13302,United Kingdom
37,39.66666667,243.23,0,16012,United Kingdom
91,32.5,254.73,0,12635,Germany
13,71.5,35.35,0,17031,United Kingdom
96,30,149.06,0,12461,Switzerland
156,0,66.62,0,12648,Germany
151,2.5,59.68,0,18121,United Kingdom
18,46,243.55,0,15901,United Kingdom
117,19,157.17,0,14918,United Kingdom
156,0,129.56,0,15920,United Kingdom
131,12.5,11.6,0,17353,United Kingdom
154,0,54.24,1,18024,United Kingdom
11,47.33333333,117.43,1,15467,United Kingdom
128,8,85.68,0,16174,United Kingdom
153,0,6.3,0,13678,United Kingdom
46,53.5,142.97,1,14690,United Kingdom
26,42,46.6,0,13058,United Kingdom
153,0,108.76,0,14552,United Kingdom
52,50,322.14,0,12556,Spain
62,45.5,249.94,1,13224,United Kingdom
9,23.5,18,0,16989,United Kingdom
3,74.5,157.21,0,12358,Austria
17,67.5,18.33,0,13207,United Kingdom
10,23.33333333,851.58,0,18122,United Kingdom
87,15.75,191.87,2,12722,France
3,49.33333333,258.58,2,17405,United Kingdom
6,72.5,107.14,0,13311,United Kingdom
25,42,321.57,0,15051,United Kingdom
151,0,21.83,0,15895,United Kingdom
151,0,128.44,0,15795,United Kingdom
52,49,24.76,0,13669,United Kingdom
151,0,16.33,0,16450,United Kingdom
151,0,211.83,0,13667,United Kingdom
151,0,43.42,1,14400,United Kingdom
150,0,191.39,0,12405,Finland
111,19.5,181.75,0,14265,Unspecified
150,0,48.79,0,14847,United Kingdom
27,61,103.42,0,14862,United Kingdom
35,38,128.79,1,16488,United Kingdom
150,0,10.9,0,15256,United Kingdom
45,52.5,76.76,0,14716,United Kingdom
111,19.5,79.59,0,13933,United Kingdom
61,44,263.05,1,14857,United Kingdom
66,27.66666667,153.76,0,15306,United Kingdom
35,38,131.96,2,15839,United Kingdom
5,23.5,590.83,0,13994,United Kingdom
3,29,269.23,0,17554,United Kingdom
24,41.33333333,55.03,0,14332,United Kingdom
4,48,207.61,0,17266,United Kingdom
149,0,2.49,0,17948,United Kingdom
149,0,489.12,0,15004,United Kingdom
149,0,87.85,0,14722,United Kingdom
5,35.25,543.38,0,13507,United Kingdom
147,0,7.2,0,13967,United Kingdom
147,0,279.87,0,16054,United Kingdom
147,0,130.59,0,12833,United Kingdom
9,19.28571429,791.92,4,16474,United Kingdom
147,0,99.2,0,17984,United Kingdom
30,57.5,157.6,0,12589,France
0,0,0,0,0,0
21,41.33333333,290.46,0,16762,United Kingdom
0,0,0,0,0,0
0,0,0,0,0,0
19,31.25,152.95,0,13940,United Kingdom
65,40,65.49,0,14029,United Kingdom
145,0,3.75,0,14117,United Kingdom
20,30.75,191.64,0,13167,United Kingdom
23,40.33333333,229.86,2,17779,United Kingdom
14,21.5,125.37,1,13991,United Kingdom
13,66,105.8,0,18101,United Kingdom
0,0,0,0,0,0
59,28.33333333,348.21,0,13827,United Kingdom
7,45.33333333,299.91,1,12560,Germany
5,10.30769231,1667.62,5,16764,United Kingdom
6,22.5,247.62,0,18180,United Kingdom
144,0,113.84,0,12521,Germany
144,0,30.6,1,17866,United Kingdom
144,0,451.42,2,15802,United Kingdom
98,23,94.42,0,17229,United Kingdom
7,14.88888889,1722.49,5,14456,United Kingdom
21,40.33333333,592.07,0,16464,United Kingdom
144,0,57.81,0,17962,United Kingdom
6,68.5,22.57,0,16149,United Kingdom
143,0,14.15,0,14259,United Kingdom
118,12.5,166.43,0,18143,United Kingdom
140,1.5,54.15,0,17935,United Kingdom
35,54,96,0,14517,United Kingdom
143,0,39.13,0,17694,United Kingdom
143,0,90.17,0,17660,United Kingdom
32,36.66666667,32.34,0,16041,United Kingdom
143,0,81.52,0,15623,United Kingdom
101,20.5,53.69,0,15829,United Kingdom
115,13.5,31.95,0,15232,United Kingdom
16,62.5,381.7,0,12438,Norway
12,18.14285714,675.72,0,12627,Germany
6,26.8,25,0,13079,United Kingdom
142,0,14.6,0,18262,United Kingdom
86,27.5,417.13,0,13563,United Kingdom
24,38.66666667,292.3,0,15506,United Kingdom
140,0,37.03,0,16305,United Kingdom
140,0,1.97,0,12864,United Kingdom
73,22.33333333,174.85,1,17724,United Kingdom
37,34.33333333,90.35,0,17703,United Kingdom
140,0,135.65,1,13116,United Kingdom
48,30,159.38,1,14019,United Kingdom
140,0,186.22,1,17649,United Kingdom
140,0,25.55,0,16178,United Kingdom
139,0,49.51,0,17040,United Kingdom
139,0,88.1,0,14100,United Kingdom
26,56.5,75,0,16557,United Kingdom
139,0,12.04,0,13296,United Kingdom
94,22,172.18,1,13814,Germany
13,62.5,183.04,0,16364,United Kingdom
139,0,33.32,2,17693,United Kingdom
139,0,22.27,0,15372,United Kingdom
34,25.75,114.791,1,15618,United Kingdom
59,39,27.89,0,13930,United Kingdom
28,36.33333333,169.78,0,13379,United Kingdom
137,0,7.95,0,13194,United Kingdom
137,0,106.36,0,16447,United Kingdom
73,21,247.09,2,14305,United Kingdom
37,49.5,437,0,12397,Belgium
126,5,84.54,0,14331,United Kingdom
137,0,22.79,0,15261,United Kingdom
20,16.42857143,243.49,0,15105,United Kingdom
41,23.5,295.5,1,13813,Germany
136,0,12.75,1,18268,United Kingdom
121,7.5,93.4,0,14855,United Kingdom
94,14,242.49,2,13925,United Kingdom
4,25.8,180.42,0,18237,United Kingdom
136,0,102.91,0,12453,Austria
136,0,107.71,0,15639,United Kingdom
136,0,0.17,0,15118,United Kingdom
136,0,41.54,1,15746,United Kingdom
136,0,407.17,0,12743,Unspecified
135,0,37.21,0,15942,United Kingdom
135,0,38.4,0,14143,United Kingdom
135,0,103.31,1,15120,United Kingdom
135,0,86.03,0,16147,United Kingdom
17,29,11.6,0,13277,United Kingdom
21,38,149.34,0,18127,United Kingdom
135,0,136.85,0,15149,United Kingdom
38,32.33333333,65.28,0,18081,United Kingdom
13,24.2,170.12,1,14511,United Kingdom
5,64.5,183.94,0,12716,France
135,0,75.31,0,15776,United Kingdom
31,51.5,32.47,0,12981,United Kingdom
135,0,4.25,1,13106,United Kingdom
12,30.25,155.72,0,13928,United Kingdom
133,0,19.03,0,14885,United Kingdom
133,0,159.63,1,13388,United Kingdom
133,0,88.44,0,15438,United Kingdom
7,15.5,319.5,1,17173,United Kingdom
133,0,2.51,0,17941,United Kingdom
74,29,43.18,0,14947,United Kingdom
132,0,58.49,1,17053,United Kingdom
132,0,191.23,0,12534,Germany
31,50.5,136.82,0,12844,United Kingdom
58,36.5,122.49,1,14567,United Kingdom
58,24.33333333,115.6,1,14937,Channel Islands
4,20.83333333,173.04,0,12828,United Kingdom
90,20.5,1425.53,3,16984,United Kingdom
66,32.5,182.1,0,13023,United Kingdom
131,0,6.2,0,17553,United Kingdom
131,0,44.87,0,13075,United Kingdom
131,0,56.84,1,15342,United Kingdom
131,0,86.94,0,12644,Germany
131,0,656.44,0,12378,Switzerland
75,27.5,27.1,0,17788,United Kingdom
131,0,224.93,1,13850,United Kingdom
131,0,92.42,0,14076,United Kingdom
54,38,7.71,0,13805,United Kingdom
131,0,52.35,0,17887,United Kingdom
41,29.33333333,256.64,2,13186,United Kingdom
130,0,69.3,0,12750,Poland
130,0,11.45,0,15374,United Kingdom
75,10.8,227.35,0,17656,United Kingdom
44,28.33333333,148.13,0,16102,United Kingdom
12,19.33333333,481.39,0,15089,United Kingdom
130,0,89.05,0,14972,United Kingdom
130,0,89.12,0,17514,United Kingdom
130,0,9.9,0,12917,United Kingdom
27,50.5,205.34,0,12689,France
19,54.5,19.55,1,14768,United Kingdom
9,60,139.4,1,17584,United Kingdom
129,0,36.54,0,15254,United Kingdom
129,0,40.64,0,18099,United Kingdom
87,21,136.33,1,15205,United Kingdom
129,0,4.65,0,13218,United Kingdom
129,0,129.25,0,17267,United Kingdom
128,0,19.38,1,16302,United Kingdom
128,0,36.85,0,13513,United Kingdom
7,40,212.55,0,14720,United Kingdom
9,59,62.39,1,18282,United Kingdom
24,20.2,532.62,2,12610,Italy
21,26.25,155.28,0,13200,United Kingdom
126,0,39.28,0,14079,United Kingdom
103,11.5,62.41,0,17298,United Kingdom
123,1,59.22,0,14024,United Kingdom
18,21.2,316.24,0,16066,United Kingdom
94,15.5,18.75,0,15198,United Kingdom
65,20,255.11,1,12885,United Kingdom
125,0,10.95,0,17331,United Kingdom
75,16.33333333,149.14,0,13016,United Kingdom
25,32.66666667,235.76,1,13500,United Kingdom
124,0,12.5,0,15247,United Kingdom
124,0,87.23,0,13355,United Kingdom
34,44.5,242.24,0,16053,United Kingdom
61,31,79.41,1,13919,Denmark
30,46,212.74,1,12384,Switzerland
123,0,40.13,1,16292,United Kingdom
41,40.5,44.9,0,12571,France
21,20,234.12,0,14116,United Kingdom
52,35,12.05,0,14495,United Kingdom
23,49.5,298.77,0,15494,United Kingdom
30,22.75,195.34,0,15608,United Kingdom
122,0,131.46,0,17248,United Kingdom
38,20.5,179.04,1,17653,United Kingdom
122,0,16.85,0,13645,United Kingdom
52,34.5,144.1,2,15469,United Kingdom
122,0,3.75,0,13307,United Kingdom
6,22.6,407.44,1,12381,Norway
121,0,13.79,0,17122,United Kingdom
121,0,30.36,0,14406,United Kingdom
119,0,21.63,0,15683,United Kingdom
119,0,17.58,1,14301,United Kingdom
7,55.5,162.06,0,14658,United Kingdom
119,0,21.45,0,13621,United Kingdom
118,0,43.43,0,16272,United Kingdom
118,0,28.28,0,17958,United Kingdom
41,38,23.92,0,16836,United Kingdom
118,0,37.44,0,16961,United Kingdom
118,0,170.07,0,16902,United Kingdom
65,12.5,281.94,3,15706,United Kingdom
118,0,191.87,0,15480,Malta
66,25.5,32.65,1,15315,United Kingdom
94,11.5,5.44,0,15653,United Kingdom
10,26.25,330.59,1,13159,United Kingdom
20,48,11.36,0,13189,United Kingdom
33,41.5,120.15,0,17637,United Kingdom
